,xG_per90,xAG_per90,SCA_per90,PrgP_per90,PrgR_per90,PrgC_per90,Press%,Tkl+Int_per90,Cmp%_Med,G+A_per90,Age,Min,league_encoded,position_encoded,squad_rank
3958,0.28169277,-0.06706113,-0.21496566,0.085732624,-0.071519695,-0.16235158,0.1441948,0.14194107,0.12612623,0.20645487,0.06271867,0.0038071384,0.016635362,-0.0032181758,0.09245578
3959,0.07791245,0.2666533,0.13367942,0.084917806,0.21197689,-0.053330425,-0.09419254,0.20314413,0.034704406,-0.087329604,0.06624122,-0.0020063857,0.0030242857,0.0009627638,0.15092787
3960,-0.51190555,0.22209258,0.06942383,0.35142717,0.12783661,0.52133435,0.07138454,0.04571183,-0.0845965,0.5490033,0.06886835,-0.017388467,0.090687156,-0.010054606,0.20056178
3961,-0.052546427,0.20135903,0.16062705,0.30594456,0.3745245,-0.002121259,-0.095519505,-0.15935478,0.060461417,0.27302155,0.0759013,-0.007380193,0.023554292,0.00079287955,-0.024845196
3962,0.7177424,-0.08561173,0.19262221,-0.111530095,-0.0788702,0.5060544,-0.009735899,0.10787188,0.059612922,0.25947666,0.10114161,0.017763635,0.0043113474,-0.0032394372,0.1501202
3963,-0.17515394,-0.14451618,0.184425,0.04618362,0.43113673,0.017302802,0.008480936,-0.019695805,0.06293639,-0.09377828,0.05562823,0.0137089705,0.006303988,-0.0018842102,0.23454851
3964,0.20665659,-0.12655552,-0.08149255,0.4924966,0.24824256,0.23499392,-0.06742481,0.046919074,0.038554892,0.1312564,0.05376805,-0.006822573,0.0055738417,-0.001093016,0.3473666
3965,-0.25926173,0.1968908,0.10700319,0.42213535,-0.08551025,-0.13664348,-0.064601794,-0.013571593,-0.049956102,0.27141997,0.05773937,-0.0003481005,0.004388706,-0.004146629,0.076284915
3966,-0.38946047,0.12420789,-0.104455486,-0.3492801,-0.1519277,0.18126135,0.10190789,-0.023749925,-0.059340235,0.28737876,0.035755664,-0.0012624323,-0.091305204,-0.0040449835,-0.33971813
3967,0.7270697,-0.059231814,0.085415594,0.48689967,0.26252532,-0.20406704,-0.02935491,0.09418277,-0.0131797595,-0.26841715,0.08274725,0.0012372774,-0.02628479,-0.0009871399,-0.62476164
3968,0.764148,0.13232952,0.1672984,0.7305771,0.3198154,-0.051213253,-0.08451271,0.15237509,0.0035688907,0.42284337,0.114665866,-0.018516865,0.0035742566,0.00017963772,0.47385722
3969,-0.45267522,0.18196422,-0.14419155,0.10132032,-0.26179552,-0.09974878,-0.052986886,-0.02948171,-0.0032605997,-0.24708475,0.03178868,-0.0026027912,-0.08690409,-0.0032063012,0.08452249
3970,0.8685584,0.20211624,0.15978761,0.46781746,-0.12619333,-0.12611559,0.0863677,-0.048445847,-0.0426686,0.33637878,0.02028876,0.004494323,0.004038487,-0.0013417802,0.25654688
3971,-0.16830301,-0.10267515,-0.22392257,0.40497664,0.01682993,0.24567384,0.16782828,-0.12566996,0.093638495,0.1965787,-0.15997194,-0.0007430771,0.0120693855,-0.00086092553,0.21870904
3972,0.559406,-0.25608945,-0.069239706,-0.14982986,0.35968554,-0.20982374,0.09284971,0.12684613,-0.045228645,0.15227412,0.09205414,-0.00076002924,-0.0004253371,-0.0013833926,-0.38739222
3973,-0.28390762,0.025744341,0.023868699,-0.007604357,0.33357045,-0.08349592,0.09776309,0.16515893,0.063722454,0.3383859,0.08335919,0.00385857,-0.0019354534,-0.0010537712,-0.11078988
3974,-0.033489626,0.1708281,0.23373437,0.53485006,0.47054845,0.5125723,0.24269448,0.13019837,0.026357593,0.53968877,0.09231461,0.013609827,0.005508277,-0.0033117807,0.5087327
3975,-0.041239843,0.12747478,0.18280733,0.35988694,0.1526222,0.32526207,0.14393853,0.097938746,-0.03343095,0.46443155,0.09131572,0.0023827283,0.0070267785,-0.0020057217,0.20574553
3976,-0.5955678,-0.17805396,0.003973792,0.13550195,-0.09175415,-0.27037963,-0.016579468,-0.018123193,-0.0168398,-0.22288355,0.023165243,-0.0029723495,0.012538741,-0.0017561209,-0.11820583
3977,1.147929,0.28978685,0.2516492,-0.0057264073,0.17382434,0.5382273,0.36814004,-0.014617118,-0.00886935,0.106399804,0.09761761,-0.002211207,0.0136519605,0.001867772,0.36851233
3978,-0.1953104,-0.025685666,-0.18129838,-0.13568823,-0.014480232,-0.12468825,-0.015351858,0.019574493,0.05263937,-0.07771891,0.031556945,0.012579132,-0.00787045,-0.0018817942,-0.24441408
3979,0.74211764,-0.051723037,0.18523018,-0.007925484,0.07569033,-0.11403613,0.017230557,0.0090334015,0.03007123,0.23025839,0.11464412,0.00224098,0.0014253227,-0.0027874499,-0.14370477
3980,0.022710845,-0.12643969,-0.20087555,-0.13396433,0.2809917,0.00066406175,0.089966334,0.13148332,0.12740688,-0.25001448,0.012734472,-0.0061453474,0.009970661,0.006185147,-0.085945055
3981,0.7861633,0.024160933,0.08561258,-0.002321057,0.36877093,-0.21675621,-0.078481756,-0.031709943,0.005846969,0.28038204,0.03372696,-0.00012336488,-0.04527972,-0.0023684795,-0.17667863
3982,0.8393599,-0.17141682,0.093611516,-0.22327061,0.32049692,0.4517314,0.18715084,-0.022571027,-0.10935174,-0.07929816,0.061598156,-0.0017540151,-0.003259617,-0.0012680476,0.25874874
3983,0.9145201,0.21326925,-0.25220442,0.7314933,0.25387618,-0.05260484,0.16468804,0.16200672,-0.030599695,0.48260492,0.12132464,-0.0012820172,0.0026786248,0.0004153,0.11535409
3984,-0.052732375,-0.22358851,-0.10017834,-0.20968719,-0.106425956,0.20137635,0.0043572113,-0.08245611,-0.052076053,-0.24396205,0.028515594,-0.002327923,-0.111790955,-0.0034774267,0.11525934
3985,-0.21456815,-0.03890805,-0.21862635,-0.2871102,-0.31677634,-0.4350467,-0.08075584,0.16334781,0.033923727,-0.102560624,0.029725276,0.011812866,-0.09207598,-0.00082177296,-0.071641855
3986,-0.23977862,0.10705708,0.10015085,-0.06516335,0.270892,0.5066303,-0.10917553,-0.0076132487,-0.030745368,0.23216756,0.041185103,0.004904431,-0.065454945,-0.0055888924,0.17046458
3987,-0.5736292,0.10246321,-0.2486179,-0.42626053,-0.3253048,-0.060608238,-0.016086612,-0.18277296,-0.25093266,-0.3265655,0.009044261,-0.010328542,-0.10897253,-0.002729353,-0.09731361
3988,0.6627875,0.09659978,0.40577644,-0.110543996,0.03954147,0.22561124,0.053171534,-0.0414142,-0.08216622,-0.12850694,0.07423465,-0.006346203,-0.08346199,-0.002385368,0.2676122
3989,1.3107797,0.19219832,0.14342949,0.7859723,0.41144523,0.4567529,0.17631902,0.2300005,-0.050719455,0.39367175,0.09022406,0.0066277822,-0.012704129,0.006295588,0.48930106
3990,-0.02313755,-0.16859087,-0.20837228,-0.15986365,0.38608828,0.17048573,-0.136304,0.11038717,-0.032223012,-0.06283767,0.053903732,-0.002311467,-0.07396608,-0.0023840447,0.13432181
3991,-0.2899043,-0.074822366,0.16875114,-0.00567588,0.3508244,0.18494534,0.023023777,0.0904535,0.03420047,-0.3772731,0.05054479,-0.0030990553,-0.00033335193,-0.0022729205,-0.16107957
3992,0.86663336,-0.028462118,-0.027699962,0.5269963,0.4518304,0.4127469,0.30847818,0.075764045,0.048683587,0.4756858,0.119789965,-0.0031748775,-0.024388913,-0.0004511717,0.16114427
3993,-0.10106801,0.10453918,-0.29507062,0.076054394,0.21563111,-0.051727053,0.050678138,0.058007985,-0.018687315,-0.1348634,0.03906904,0.010546642,-0.033297457,-0.001920346,-0.329465
3994,-0.03071382,-0.017741257,-0.05428298,-0.35766,-0.32426435,-0.39774895,-0.026437383,0.11411187,0.038374063,0.23604861,0.047935985,0.029603085,-0.08326501,-0.002567828,0.04229977
3995,-0.13217796,-0.029329546,0.12119876,-0.27945396,0.40686905,-0.16865352,-0.073275335,0.10868784,0.057040516,0.038861167,0.050582275,-0.00015237744,0.031620253,-0.0026991295,-0.11450561
3996,-0.21391056,0.0830285,0.15113987,0.09411414,0.46440434,0.26844865,-0.09408837,0.16230083,0.050879132,0.24461766,0.079755634,-0.0066190544,0.010138781,-0.0006768087,0.020976909
3997,-0.05280554,-0.045432966,-0.15208685,-0.31372756,-0.0970398,0.27293232,-0.0982657,0.16001378,-0.031686522,0.23327012,0.04870909,-0.010657072,0.010619669,-0.0036451032,0.14866698
3998,0.8764018,0.13748527,0.13348442,0.35530144,0.3417815,0.33231214,0.26640317,-0.014009547,-0.010264533,0.56435174,0.09931954,0.0010637826,0.002068783,0.0006174741,0.3757954
3999,-0.13662766,0.1214183,-0.097962804,0.31765592,-0.13651362,0.038417418,-0.046650004,0.027370408,0.088490345,0.3398906,0.059111573,-0.0042172517,-0.0071674176,-0.0025370978,0.13782881
4000,-0.27025586,-0.22458862,-0.32640797,-0.011569226,0.19248913,-0.14128533,0.013043801,0.026163189,-0.10760436,-0.023820382,0.03647947,0.006298512,0.021305356,-0.005933153,-0.20732358
4001,-0.48668143,0.007183786,0.14027789,-0.050667815,0.0564278,-0.16668569,-0.11481545,-0.0016688287,0.0056282487,0.036262874,0.03217645,0.0011400976,0.010949362,-0.0026645723,-0.08605851
4002,-0.40831175,0.026231397,-0.1510906,-0.505993,0.025494354,0.02932881,-0.022697074,0.15024364,-0.07670255,0.13638003,0.032592833,-0.0005625126,0.0125515945,-0.00018188628,-0.1674067
4003,0.5746428,-0.08111865,-0.1968191,0.03484108,-0.07780019,0.02258311,0.19876467,-0.04140746,-0.02450755,-0.21908543,0.05153937,0.008527493,0.008003257,-0.001208551,0.14643843
4004,0.0070219333,0.33602616,-0.1707502,0.47433218,-0.015442853,0.43514463,-0.051307213,-0.0063443137,0.06369041,-0.09369289,0.045514725,-0.0053187236,0.008598193,-0.002403363,0.20799409
4005,-0.66016054,0.004476484,-0.09051205,-0.39062715,-0.40112352,-0.23582733,-0.021538308,-0.10136585,-0.022996027,-0.08628777,0.031396393,-0.003017148,0.012030627,-0.007820129,-0.04658694
4006,0.010253376,0.021422226,-0.17370558,-0.48391157,0.17274493,-0.10091397,-0.0740856,-0.12582217,-0.09095241,-0.012143897,0.0289088,-0.00023341867,-0.0045234333,-0.0041668583,0.08385114
4007,0.02915473,-0.05786626,-0.08904606,0.10774003,0.39429733,-0.26205492,-0.08598508,-0.12774917,-0.018483168,0.21667877,0.016844966,-0.0023524326,0.009557092,-0.0016151569,-0.3882386
4008,-0.17241591,-0.09898961,0.17308295,0.5248465,-0.4387014,0.2918441,0.105462044,-0.051824052,-0.037552048,-0.19134101,0.04223249,0.0466725,-0.08507569,-0.0081752585,0.0794419
4009,-0.33921808,-0.06202201,-0.16301952,0.485628,-0.23152234,0.31709772,-0.115670994,-0.018138604,0.012984834,0.1645288,0.03318617,-0.0019172366,-0.0820209,-0.002502941,0.11264219
4010,-0.48996508,-0.037915263,-0.035186447,-0.44087082,0.23447841,-0.30990583,-0.019334309,0.07028797,-0.08713588,-0.3643413,0.008080966,5.868678e-05,-0.103851765,-0.0035851614,0.11257928
4011,-0.43787044,0.1088441,-0.21677782,-0.4520322,-0.4178223,0.32472944,-0.0014798318,-0.04382228,-0.04513531,-0.24939011,0.010404639,-0.0013877884,0.020114083,-0.0026656163,-0.19629331
4012,-0.1262303,-0.1085995,-0.10195269,0.09418881,0.18915446,0.006801861,0.03277492,-0.014213303,-0.06979411,0.12194365,0.00946995,-0.00075074926,-0.008413405,-0.003943639,-0.44129094
4013,-0.13414207,0.101627335,0.09903772,0.023663998,-0.09967627,0.41350293,0.2752261,-0.04440194,0.07083002,0.18539575,0.089143604,-0.0025649923,-0.015638066,-0.0029648384,-0.15102848
4014,0.23575856,0.44759476,0.28183633,0.32668802,0.23166285,-0.0810403,0.26149452,0.0017662481,-0.058248453,0.12514107,0.063784875,-0.0074425135,0.0126656955,0.0017282735,0.50331515
4015,1.3057516,0.13825265,0.1705972,0.7864131,0.472442,0.28232393,0.19595279,-0.010692604,0.024772068,0.5313993,0.059976447,-0.004712278,0.009991248,0.0010007175,0.71084225
4016,-0.4337707,-0.19103183,0.1755521,0.051581863,-0.13562667,-0.14331448,0.04513452,0.0057632304,0.044232707,-0.23923112,0.035378598,-0.0023517245,0.028457528,-0.0029038268,0.13504918
4017,-0.73837143,-0.04936705,-0.09913215,-0.1907907,-0.52822953,-0.5017988,-0.0045598494,-0.18889524,-0.07017104,-0.37980467,-0.0011007512,-0.005337879,-0.13966689,-0.016689565,0.0281092
4018,-0.021972546,-0.04418201,0.046138026,0.09512096,0.3642669,-0.16487601,-0.005494043,-0.03744486,-0.0036128662,0.24468586,0.07305454,0.0088333255,-0.012966681,-0.0032168676,-0.13985068
4019,0.03252073,0.06785481,-0.049260635,-0.19246371,-0.2187174,-0.12453089,-0.10443505,0.094909586,0.022052461,-0.27821612,0.024735903,-0.00046995483,-0.006855057,-0.0025109728,-0.30897096
4020,1.0288846,0.16959637,0.14629035,-0.06335362,0.45648855,0.29994133,0.132582,0.12527162,0.035249848,0.33971828,0.1192073,-0.0036699406,-0.020097297,-0.0006960599,0.16954651
4021,-0.030763032,0.09995802,-0.045562625,-0.18957004,-0.27269232,-0.050563697,-0.023228785,0.111882396,-0.08531764,-0.092690505,0.035366923,-0.004728398,-0.087569185,-0.0042107464,0.08506712
4022,-0.5266879,0.1426085,-0.16467288,0.4398327,0.029143954,-0.3876526,-0.07856324,-0.0053493306,0.058650654,-0.24275541,0.028931899,-0.008766581,-0.08854251,-0.0030655782,0.092578806
4023,-0.51333374,-0.18720548,-0.10890999,-0.11116289,0.09817197,0.017922565,0.017929208,-0.016339047,0.11540025,-0.33367452,0.028811876,0.005095731,0.033976138,-0.00257879,0.121241845
4024,-0.38250974,0.011355161,0.13135317,-0.1752855,-0.35786855,0.04253289,-0.04317321,0.14486812,-0.073152825,-0.25649077,0.055026207,0.0009138837,0.019174946,-0.0025908218,-0.056517504
4025,-0.0630059,-0.24262649,0.12050278,0.024998717,-0.3589852,-0.12641834,-0.10551276,-0.24125476,-0.095517054,-0.14013712,0.022119429,-8.961437e-06,-0.116188064,-9.79866e-05,0.0936334
4026,0.6609701,-0.110191785,0.07159631,0.09556985,-0.06139919,-0.13329697,0.06336898,-0.030072981,-0.045832515,-0.35879862,0.062057935,-0.0040751477,0.115870535,-0.0032385457,-0.21207136
4027,-0.31447414,-0.22309546,0.13550368,0.016193647,0.019037588,-0.15233636,-0.12974612,-0.029323602,0.053318225,-0.37454832,0.030075818,-0.002010011,0.011554208,-0.0025670999,0.043044433
4028,0.07114269,0.14367215,0.17568614,0.681126,0.3296336,0.020787489,0.1705067,-0.09468444,-0.08033314,-0.31591883,0.058292206,-0.0045245723,0.015970964,-0.0020777765,-0.015041302
4029,-0.0750897,-0.09694384,0.15101865,0.07653034,0.36763996,0.18222547,-0.021492634,0.13288116,0.10698566,0.017085604,0.110555485,0.008486222,0.4755344,0.007943165,-0.2848925
4030,0.9962367,0.2355292,0.18043675,0.65651435,0.002637531,0.26444936,-0.027078686,-0.117072396,-0.016170207,-0.10296852,0.09731548,-0.003940737,0.024246857,-0.0007223513,0.29501557
4031,-0.2858803,-0.079061486,0.098760754,-0.19526842,0.27882513,0.25166067,0.086586244,-0.0063416557,0.1143231,-0.26717284,0.06304392,-0.0046499213,-0.012446767,-0.0023323426,-0.11980802
4032,-0.04873607,-0.12846357,-0.07199883,-0.30526972,-0.13961065,0.21843974,-0.1541489,-0.18744668,-0.014109653,-0.08037391,-0.0065255812,4.8406815e-05,0.0038075678,-0.0009662894,-0.33951584
4033,-0.011521127,-0.011940731,-0.0612371,-0.20565271,0.15549874,0.463409,0.063934095,-0.07189652,-0.07236488,0.22459851,0.06249568,-0.0044594766,-0.0022475144,-0.0021972882,-0.095109776
4034,-0.46143022,-0.1646503,0.2025236,0.104325935,-0.02365168,0.0533414,-0.08344357,0.13056533,0.049428146,0.0066707814,0.054173216,0.002002917,-0.056323316,-0.0013292759,-0.1129259
4035,0.0037235073,0.06994654,0.1762352,-0.2068724,-0.32718468,0.55193233,0.26735327,0.030932909,0.040172964,-0.44000536,0.057320114,-0.009412756,0.012039214,-0.0027733152,0.12471401
4036,-0.1792654,0.23491615,-0.065779135,0.051552106,0.088866346,0.28383026,0.120544486,-0.051517867,-0.026548456,-0.059594795,0.05899757,0.015862344,0.03533882,-0.00499297,0.14341834
4037,-0.43614644,-0.12870109,-0.16733405,0.23480129,0.39607704,-0.2811001,0.07859793,0.028968032,0.007604726,-0.14044204,-0.00329184,-0.018926049,0.0037393589,-0.0022066447,-0.28146806
4038,0.18944237,0.08709388,0.17160915,-0.35727564,0.33747107,-0.017335169,0.102459535,0.14695871,-0.056782287,-0.38907614,0.06368418,0.0047492217,0.011465871,0.00037783379,-0.23436195
4039,-0.06736204,0.021934265,-0.29843315,-0.2888053,-0.2945885,-0.1839114,-0.034555573,0.12297344,-0.062659524,0.2799279,0.0363835,0.008551102,0.017478019,-0.0022841266,-0.16195437
4040,-0.35280293,-0.2119555,-0.040525112,-0.10383828,-0.15765965,-0.2903616,-0.076303676,0.089292586,-0.049300563,0.02978401,0.0111734625,-0.00060893386,0.0040355194,-0.0020837195,-0.30761108
4041,1.0797462,0.20377675,0.381544,0.5923932,0.32731757,0.07884131,0.017073428,0.13078198,0.12221844,0.58939177,0.1377645,0.016349738,0.0067637647,0.0051164925,0.08611349
4042,0.7114071,0.23897845,-0.061222095,-0.09654296,-0.05030521,0.3724824,0.018063536,0.1598769,0.044975206,0.2744651,0.10769406,-0.0011559171,0.0130843595,-0.00057185633,0.23191966
4043,-0.0996726,0.1806852,-0.08258818,0.07484447,-0.07045079,-0.1672604,0.109384574,0.16237126,0.093120046,0.2644869,0.043828983,0.0009100582,0.005812315,-0.0031491928,0.047438454
4044,0.42753226,0.03268763,0.101985134,0.5320656,-0.20866802,0.3307589,-0.076277964,0.018874131,-0.04801127,-0.107668966,0.06362546,-0.0024854902,0.02389466,0.00041214222,0.23742917
4045,0.6577068,0.19097798,-0.07441628,0.51476103,0.2538589,-0.06078544,-0.04884247,0.16955848,0.037606396,0.020090649,0.117475234,-0.0057519954,7.380007e-05,0.00030690004,-0.3246604
4046,0.19907472,-0.19421417,0.21855035,-0.12009924,0.2922404,-0.3074381,0.05831226,0.11930839,-0.033861473,-0.18577196,0.025670629,0.002855067,0.01648113,0.000112343114,-0.03007001
4047,-0.086226076,-0.21306616,0.047901914,0.059916638,-0.09529077,-0.13339828,0.085262544,-0.023044998,0.0011449934,-0.36887565,0.024323836,0.013635286,-0.01026834,-0.0019613383,-0.1545293
4048,-0.25903943,-0.16273604,-0.09254285,-0.14632766,-0.12032406,0.26250103,0.14892374,-0.11042502,-0.06116011,0.19170323,0.05738414,-0.00022977992,-0.0020752216,-0.0024097837,0.03780717
4049,-0.4441391,0.019333929,-0.38647676,-0.13604638,-0.03842944,-0.09191852,0.00794577,0.0373902,-0.1579147,-0.24451227,0.042696465,-0.0068782778,0.03498171,-0.0037562898,0.08687092
4050,0.6580229,-0.069406904,0.31489342,-0.012573789,0.3708256,0.21958818,0.24140742,-0.17560974,-0.071084335,0.30226028,0.09072503,0.0012439716,0.0041925767,0.0014116461,0.2986415
4051,0.71610254,0.042951334,0.15950899,0.041842762,-0.030453552,0.50439936,0.17912948,0.10666655,0.020889012,-0.10842202,0.09987837,0.002621697,0.02393216,-0.000717026,0.2616551
4052,0.5907111,0.108464435,0.17355298,0.48482358,0.46721634,0.40312108,-0.010903712,0.044254668,0.071636446,-0.12294122,0.044944998,0.0047169244,0.027044876,-0.0015009369,0.36442104
4053,-0.5437666,-0.21432182,0.0810352,0.23472159,-0.14592175,0.23115174,-0.12138949,-0.025915377,-0.06479624,-0.24149828,0.022128861,-0.0015426757,0.028293693,-0.007380009,-0.3496269
4054,-0.00943227,-0.23849533,-0.05419441,0.34691006,0.03907349,0.0123399515,-0.023248464,0.10661721,0.056590382,-0.07951988,0.059966598,-0.0013540353,0.002748689,-0.0015110924,-0.242232
4055,-0.12521535,0.08692936,-0.042341247,-0.4154793,-0.33350205,-0.10580547,-0.034832396,-0.16378526,0.04478976,-0.191252,0.030123804,-0.0025008318,0.00997511,-0.002533335,-0.1938464
4056,-0.42580798,0.0806235,0.015010834,-0.24694094,-0.15939993,-0.029068604,-0.105799116,0.024712408,0.12294336,-0.0947312,0.023452776,0.01273128,-0.0003242721,0.00072874466,-0.2416746
4057,-0.37667006,-0.054045603,-0.018801602,0.33670163,-0.11120491,-0.5085154,0.026397396,-0.10398244,-0.024594238,-0.22112386,0.014918968,-0.007845027,0.015907155,6.9770766e-05,-0.17570339
4058,-0.2008156,0.20518647,-0.09546562,-0.018531462,-0.08999519,0.062387675,0.051784575,-0.026458895,0.030644316,0.18251076,0.052828472,-0.0014115204,0.000848842,-0.00027610591,-0.14733322
4059,0.88243335,0.1261429,0.15777525,0.72936326,0.49930727,0.29769972,0.19763698,0.13177472,0.10859232,-0.095683046,0.095876075,0.0016953308,-0.037147474,-0.0012937379,0.32485944
4060,-0.38761124,-0.21182325,-0.070297986,0.44564128,-0.2627739,-0.13607523,0.069527164,0.013749595,-0.044377048,-0.2738564,0.032863967,0.00049014617,0.034186587,-0.003891853,0.05122452
4061,0.7139648,-0.09896518,-0.016924046,0.07542846,0.5406607,0.5749962,0.31119087,0.19258773,0.059317898,0.19520658,0.11934467,0.00026752916,0.001905427,-0.000702053,0.38989112
4062,0.9610999,0.3284444,0.29737842,0.16099976,0.30576864,0.5347834,-0.114744894,0.050476253,0.043374997,-0.13747945,0.11380911,-0.022499023,0.01824413,0.0011984395,0.1379328
4063,0.06028389,-0.17437094,-0.061736755,-0.0042381384,-0.09292804,0.066724494,0.32997647,0.019317545,-0.075927936,0.02454271,0.054985512,-0.0047928267,-0.04973518,-0.0019264687,-0.05436545
4064,0.8860202,0.17219742,0.26970676,0.63085866,-0.10569302,0.4414514,0.08397758,0.11830726,0.029424325,0.317221,-0.034138527,-0.002064788,0.008112514,-0.0007426078,0.31509766
4065,-0.16939782,-0.06668177,-0.13128835,0.2910943,0.025299156,0.29037225,-0.11247974,-0.011573024,-0.027031144,0.2716439,0.065559246,0.0017636927,0.12513973,-0.0102309575,0.070383824
4066,-0.02849607,-0.21621086,0.174624,0.11713501,-0.041163057,0.04838094,-0.054047823,0.14274439,0.044361282,0.006650539,0.03160077,-0.00111996,0.0067173233,-0.001825134,-0.014736799
4067,-0.031050041,0.091111094,0.1080626,-0.1749016,-0.12900825,0.071812965,0.004447434,-0.12766221,0.077584006,-0.14357017,0.03790464,0.005418673,-0.104263805,-0.00251301,-0.05099481
4068,-0.22991413,-0.19120078,0.20593911,-0.40556476,-0.13290232,-0.42058435,0.20990981,-0.086402826,-0.020822952,-0.21400444,0.009918116,-0.009262874,0.013533899,-0.00052472507,-0.3239643
4069,-0.2588844,-0.10126372,-0.043701623,0.09632795,0.0015686932,0.008569632,-0.015684752,-0.008800834,0.009655612,-0.15722539,-0.0018458687,0.019186923,-0.018244106,-0.0015084122,-0.34807387
4070,-0.10204231,-0.044012792,-0.047600567,0.08011401,0.02215931,-0.24285209,-0.10298096,-0.049061485,0.05401548,-0.00078505796,0.028977856,2.4843288e-05,-0.0013195624,-0.0018013983,-0.28581166
4071,0.61877686,-0.06432214,-0.25770405,-0.52797735,0.007726474,-0.4308533,0.12218333,-0.09357983,0.026330445,-0.34412885,-0.0141345,0.012966086,-0.017618243,0.0012696775,-0.41040778
4072,-0.49643716,0.06431032,0.09738433,-0.32825685,-0.2501119,0.045779213,-0.075050324,-0.11973204,-0.07418973,-0.33929855,0.04101763,-9.468656e-05,0.00087084924,-0.003723556,-0.05926908
4073,-0.19621569,0.123666435,0.106440276,0.053635355,-0.19073342,0.60279346,-0.08971823,0.13005145,0.1319523,-0.012098053,0.03962378,0.002269813,-0.06526391,-0.0036604009,0.17521206
4074,-0.30997506,0.14841847,0.004095799,0.067056015,0.011389231,0.05717628,0.11929002,-0.00793599,0.039607752,-0.13759835,0.024649568,-0.0017132838,0.022701671,-0.0022176055,0.076217964
4075,1.378864,-0.03306852,0.3711976,0.7058145,0.35544425,0.5169762,0.19533962,0.1693927,0.024159372,0.5956412,0.10348744,-0.0050925715,0.01564471,0.0064885467,0.79247695
4076,-0.31603107,-0.104435645,-0.038409047,-0.2773749,-0.34931195,-0.05113391,-0.0996022,0.21408282,-0.006711238,-0.10146958,0.027873164,-0.0023439354,0.046849024,-0.003765477,-0.24861188
4077,-0.43588358,-0.1620445,-0.06641365,-0.16246948,-0.14234124,-0.113835804,-0.006372333,0.018383069,-0.03937814,-0.35590723,0.01933459,-0.007019146,0.0073687653,-0.0022092666,0.073458806
4078,-0.45328388,-0.14463152,-0.071283534,0.17738141,-0.23326944,-0.10392129,-0.011649817,-0.10909976,-0.07418721,-0.14086658,0.037310086,-0.0037699367,0.010777903,-0.0007038269,-0.14512298
4079,-0.26385078,0.10977536,0.21181603,-0.16821375,0.07197819,-0.039826058,-0.1793153,-0.14167617,0.04574515,0.012860212,0.050987862,0.005541843,0.013464628,-0.0020658865,-0.21985735
4080,-0.12446862,-0.059757583,-0.24239431,0.0065981885,0.09183199,0.07183418,-0.03260727,0.0038991696,-0.02663874,-0.46425998,0.008520131,-0.0062930845,-0.08488939,-0.0010310889,-0.06714014
4081,-0.2644297,0.09044638,-0.07581799,-0.29286745,0.031308036,-0.37053916,0.2294711,0.089765385,0.034367435,-0.14575689,0.018356653,0.005163873,0.019250879,-0.0011323787,-0.19336355
4082,1.0648856,0.1400241,0.1423986,0.8375798,0.43626016,0.37961644,0.15934083,-0.049131818,0.13401741,0.36976364,0.100943066,0.009965169,0.020214131,-0.0007601485,0.33593082
4083,-0.24060144,0.08473474,0.016565273,-0.467131,0.1327482,-0.07501513,-0.10273616,-0.04414728,-0.06692321,-0.28120396,0.027142731,-0.0033697793,0.013744717,-0.0032950772,-0.19796003
4084,-0.6186362,-0.15343086,0.23436795,-0.38461033,-0.1429881,0.24869573,-0.07188248,-0.03362101,-0.17636366,0.060493857,0.025035543,0.00080555055,0.020048983,-0.00044081506,0.13489187
4085,0.09293689,0.2488567,-0.16559581,0.06547129,0.08190702,0.16040494,0.030759754,-0.021230992,0.027137646,-0.0487956,0.062424313,-0.0023631114,0.024692813,-0.0018406166,0.1849182
4086,0.12990361,0.002053575,-0.07127458,0.021200234,-0.17618126,0.15945442,-0.10064457,-0.020696158,-0.025794948,-0.28564793,0.0429687,-0.0010215528,0.0123105375,-0.0012357514,0.11678487
4087,-0.08373924,-0.21684675,-0.008181506,-0.03820896,-0.25418526,0.39650398,0.33005768,0.017742882,-0.02922396,0.16121924,0.075759,-0.001300705,0.0085188085,-0.00089754845,-0.2753741
4088,-0.40155426,0.006614607,-0.29539067,-0.34295157,0.010534818,-0.016398076,-0.02755673,0.10835994,-0.06844199,-0.49825725,0.03790267,-0.014149596,0.0018687848,-0.0013016097,0.09851413
4089,-0.6181627,0.01184004,0.052839164,-0.45403677,-0.07713426,-0.33250722,-0.07002593,-0.11992592,-0.07918663,-0.32081735,0.017624434,-0.0040438906,-0.074696,-0.0032989152,-0.29092166
4090,-0.43195087,-0.039198875,0.017997388,-0.11514395,-0.3148711,0.27215883,-0.29815328,-0.12476509,-0.11904121,0.2406314,0.04524202,-0.007881932,0.017074838,-0.0011947289,-0.25987473
4091,-0.5565915,0.19375743,-0.18806668,-0.069536224,-0.015539487,-0.35986662,-0.13261068,-0.17854843,-0.032879446,-0.20839354,0.008717198,0.0007431795,-0.09117202,-0.0023535534,0.06325289
4092,-0.0062331217,-0.21147163,0.22033346,-0.29012123,0.018334048,-0.16600312,-0.025379267,0.13164748,-0.059051957,-0.12680718,0.045455344,0.015757104,0.00551432,-0.0028047473,0.12812766
4093,0.97320974,0.18267028,0.26457644,-0.010519743,-0.07579026,-0.0014327134,-0.15459324,-0.01933407,-0.026438244,-0.04117751,0.08772079,-0.004622476,0.008898073,-0.00021755896,0.14544256
